id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
898958163654922240,894267334810116097,1503163302000,2017-08-19,13:21:42,EDT,470577454,margorilla17,i dont have a spleen,,@BrianneHouck @smoore1994 well now I have to come back to CO and go here,"['copublicradio', 'roomfulofteeth', 'tanksounds', 'briannehouck', 'smoore1994']",[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/898958163654922240,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '36190699', 'username': 'COPublicRadio'}, {'user_id': '493527184', 'username': 'roomfulofteeth'}, {'user_id': '848374392', 'username': 'tanksounds'}, {'user_id': '356315294', 'username': 'BrianneHouck'}, {'user_id': '40977392', 'username': 'smoore1994'}]",,,,
894592979196936192,894592979196936192,1502122561000,2017-08-07,12:16:01,EDT,470577454,margorilla17,i dont have a spleen,,"Twitter is an amazing platform for news, hot takes, and humor but the best account I follow is definitively @isacatinthesink #yes",['isacatinthesink'],[],[],0,0,2,['#yes'],[],https://twitter.com/Margorilla17/status/894592979196936192,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '701820085871255554', 'username': 'isacatinthesink'}]",,,,
892223456997105668,892202661734477825,1501557623000,2017-07-31,23:20:23,EDT,470577454,margorilla17,i dont have a spleen,,Maybe you're just experiencing it on a higher level of consciousness #confidence,['sarpaaa'],[],[],0,0,1,['#confidence'],[],https://twitter.com/Margorilla17/status/892223456997105668,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '759788173', 'username': 'sarpaaa'}]",,,,
890315619303911424,890315619303911424,1501102759000,2017-07-26,16:59:19,EDT,470577454,margorilla17,i dont have a spleen,,When the radio of one of my playlists is dope it's like my babies having babies #grandmommy @Spotify pic.twitter.com/52Rdlk7FZi,['spotify'],[],[],0,0,1,['#grandmommy'],[],https://twitter.com/Margorilla17/status/890315619303911424,False,,1,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '17230018', 'username': 'Spotify'}]",,,,
884439539451805697,884435198170980352,1499701792000,2017-07-10,11:49:52,EDT,470577454,margorilla17,i dont have a spleen,,Basically having visions of us as lifelong friends who celebrate each other's successes & have a book group pic.twitter.com/OKwTTtXRGw,[],[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/884439539451805697,False,,1,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}]",,,,
884435198170980352,884435198170980352,1499700757000,2017-07-10,11:32:37,EDT,470577454,margorilla17,i dont have a spleen,,"Vibes in passport agency this AM: teared up joyfully with agent and was blessed with ""have fun in England!"" from friendly stranger as I left",[],[],[],1,0,3,[],[],https://twitter.com/Margorilla17/status/884435198170980352,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}]",,,,
883432990755495937,883432990755495937,1499461813000,2017-07-07,17:10:13,EDT,470577454,margorilla17,i dont have a spleen,,A disciple of @IamCKirkpatrick clearly #selflovepose #changinglevels https://twitter.com/bejohnce/status/882742004572180481 …,['iamckirkpatrick'],['https://twitter.com/bejohnce/status/882742004572180481'],[],0,0,0,"['#selflovepose', '#changinglevels']",[],https://twitter.com/Margorilla17/status/883432990755495937,False,https://twitter.com/bejohnce/status/882742004572180481,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '35407181', 'username': 'IamCKirkpatrick'}]",,,,
883431291852554240,883431291852554240,1499461407000,2017-07-07,17:03:27,EDT,470577454,margorilla17,i dont have a spleen,,My fave thing about listening to the @thebeatles is that you hear alternate sounds in each headphone. #panning #wecanworkitout,['thebeatles'],[],[],1,0,3,"['#panning', '#wecanworkitout']",[],https://twitter.com/Margorilla17/status/883431291852554240,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '27760317', 'username': 'thebeatles'}]",,,,
882698004851027969,882698004851027969,1499286578000,2017-07-05,16:29:38,EDT,470577454,margorilla17,i dont have a spleen,,If you haven't added Florence's Stand By Me cover to your summer playlist you're not really living  https://open.spotify.com/track/1FGvbfMafLBdymgrtGAZYh … #CRESCENDO,[],['https://open.spotify.com/track/1FGvbfMafLBdymgrtGAZYh'],[],1,0,2,['#crescendo'],[],https://twitter.com/Margorilla17/status/882698004851027969,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}]",,,,
882478650645331969,882478650645331969,1499234280000,2017-07-05,01:58:00,EDT,470577454,margorilla17,i dont have a spleen,,Sometimes I look at my cat and think about how he's as elegant and poignant as one of Vermeer's subjects #NemoWithThePearlEarring,[],[],[],1,0,6,['#nemowiththepearlearring'],[],https://twitter.com/Margorilla17/status/882478650645331969,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}]",,,,
882022386878513152,881637858922053632,1499125498000,2017-07-03,19:44:58,EDT,470577454,margorilla17,i dont have a spleen,,Also I'm impressed by your braveness to invest in something you know will self-destruct #vulnerability #breneebrown,"['therman_merman_', 'theocseries']",[],[],0,3,0,"['#vulnerability', '#breneebrown']",[],https://twitter.com/Margorilla17/status/882022386878513152,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '137896523', 'username': 'therman_merman_'}, {'user_id': '186612449', 'username': 'TheOCseries'}]",,,,
882022048855465986,881637858922053632,1499125418000,2017-07-03,19:43:38,EDT,470577454,margorilla17,i dont have a spleen,,Julie Cooper or Julie Cooper-Nicholl?,"['therman_merman_', 'theocseries']",[],[],0,0,0,[],[],https://twitter.com/Margorilla17/status/882022048855465986,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '137896523', 'username': 'therman_merman_'}, {'user_id': '186612449', 'username': 'TheOCseries'}]",,,,
881637858922053632,881637858922053632,1499033820000,2017-07-02,18:17:00,EDT,470577454,margorilla17,i dont have a spleen,,When do I tell my therapist that my trust issues are from television shows that combust after one season @TheOCseries,['theocseries'],[],[],1,0,6,[],[],https://twitter.com/Margorilla17/status/881637858922053632,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '186612449', 'username': 'TheOCseries'}]",,,,
875238512722825216,875215719134134272,1497508097000,2017-06-15,02:28:17,EDT,470577454,margorilla17,i dont have a spleen,,Can we spare 5 minutes for Sonja's appearance on WWHL,"['caseyrosewilson', 'laureneclancy', 'daniellestuff']",[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/875238512722825216,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '80977873', 'username': 'caseyrosewilson'}, {'user_id': '23847549', 'username': 'LaurenEClancy'}, {'user_id': '315908667', 'username': 'Daniellestuff'}]",,,,
869996840116146176,869996840116146176,1496258385000,2017-05-31,15:19:45,EDT,470577454,margorilla17,i dont have a spleen,,Pinpointed that my actual physical response @perfumegenius No Shape can only be characterized as if I am taking a sonical epsom salt bath,['perfumegenius'],[],[],0,0,0,[],[],https://twitter.com/Margorilla17/status/869996840116146176,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '31069486', 'username': 'perfumegenius'}]",,,,
869994875982274560,869994875982274560,1496257916000,2017-05-31,15:11:56,EDT,470577454,margorilla17,i dont have a spleen,,This the emotional cocoon I need right now. Indebted to @perfumegenius. pic.twitter.com/RI69NNN1xf,['perfumegenius'],[],['https://pbs.twimg.com/media/DBLXuVHUwAAfcbS.jpg'],0,0,0,[],[],https://twitter.com/Margorilla17/status/869994875982274560,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '31069486', 'username': 'perfumegenius'}]",,,,
869759676447051777,869759676447051777,1496201840000,2017-05-30,23:37:20,EDT,470577454,margorilla17,i dont have a spleen,,"6 texts in with dating app match and he goes, ""how do you feel about living kidney donation?""

it's what's on the inside that counts, folks",[],[],[],0,0,5,[],[],https://twitter.com/Margorilla17/status/869759676447051777,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}]",,,,
865334983061364737,246989797846052864,1495146911000,2017-05-18,18:35:11,EDT,470577454,margorilla17,i dont have a spleen,,This was when Faye was really excited about the word #autumn,"['dbrisbane07', 'itisthefaye', 'youvebeenduped']",[],[],1,0,3,['#autumn'],[],https://twitter.com/Margorilla17/status/865334983061364737,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '255321311', 'username': 'dbrisbane07'}, {'user_id': '426988888', 'username': 'itisthefaye'}, {'user_id': '392053676', 'username': 'youvebeenduped'}]",,,,
864648223146754050,864648223146754050,1494983175000,2017-05-16,21:06:15,EDT,470577454,margorilla17,i dont have a spleen,,#MustSeeSackett or I am concerned I will go up in flames @nbc @caseyrosewilson @Busyphilipps25 #firesafety #iwantashowtosucceed,"['nbc', 'caseyrosewilson', 'busyphilipps25']",[],[],0,1,1,"['#mustseesackett', '#firesafety', '#iwantashowtosucceed']",[],https://twitter.com/Margorilla17/status/864648223146754050,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '26585095', 'username': 'nbc'}, {'user_id': '80977873', 'username': 'caseyrosewilson'}, {'user_id': '919126182909661185', 'username': 'Busyphilipps25'}]",,,,
864303784918474758,864303784918474758,1494901054000,2017-05-15,22:17:34,EDT,470577454,margorilla17,i dont have a spleen,,The use of Jagged Edge's 'Where the Party At?' in this Peach-a-Rita commercial is making me rethink/maybe I do like canned flavored beer,[],[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/864303784918474758,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}]",,,,
862841859868983296,862841859868983296,1494552504000,2017-05-11,21:28:24,EDT,470577454,margorilla17,i dont have a spleen,,Today was a drag & nothing helped but I just found a jar of plain fig jam among all orange-flavored ones & I feel like I can do this again,[],[],[],0,0,7,[],[],https://twitter.com/Margorilla17/status/862841859868983296,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}]",,,,
860352036486828032,860352036486828032,1493958884000,2017-05-05,00:34:44,EDT,470577454,margorilla17,i dont have a spleen,,Guys imagine listening to Mika's Happy Ending as you're falling asleep and your sweet kitten is just licking your arm. He knows.,[],[],[],0,0,4,[],[],https://twitter.com/Margorilla17/status/860352036486828032,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}]",,,,
852596197445345280,852577604586663939,1492109748000,2017-04-13,14:55:48,EDT,470577454,margorilla17,i dont have a spleen,,You bite your tongue,['sarpaaa'],[],[],0,0,0,[],[],https://twitter.com/Margorilla17/status/852596197445345280,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '759788173', 'username': 'sarpaaa'}]",,,,
846180284483592193,846170150252437505,1490580075000,2017-03-26,22:01:15,EDT,470577454,margorilla17,i dont have a spleen,,why aren't more people talking about this #justiceforTOO,['therman_merman_'],[],[],1,0,0,['#justicefortoo'],[],https://twitter.com/Margorilla17/status/846180284483592193,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '137896523', 'username': 'therman_merman_'}]",,,,
839582448627380227,839363628553883648,1489007029000,2017-03-08,16:03:49,EDT,470577454,margorilla17,i dont have a spleen,,mittens,['tinydotblot'],[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/839582448627380227,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '833103863007870978', 'username': 'tinydotblot'}]",,,,
825564977725632512,825564977725632512,1485665003000,2017-01-28,23:43:23,EDT,470577454,margorilla17,i dont have a spleen,,Hope through action. Thank you @ACLU. #NoBanNoWall #NoMuslimBan #HeretoStay https://twitter.com/aclu/status/825532347839836161 …,['aclu'],['https://twitter.com/aclu/status/825532347839836161'],[],0,1,3,"['#nobannowall', '#nomuslimban', '#heretostay']",[],https://twitter.com/Margorilla17/status/825564977725632512,False,https://twitter.com/ACLU/status/825532347839836161,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '13393052', 'username': 'ACLU'}]",,,,
788595549490540544,788595549490540544,1476850805000,2016-10-19,00:20:05,EDT,470577454,margorilla17,i dont have a spleen,,Tom Cruise is a garbage human in the middle of Jerry Maguire,[],[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/788595549490540544,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}]",,,,
782002769465004032,782002769465004032,1475278963000,2016-09-30,19:42:43,EDT,470577454,margorilla17,i dont have a spleen,Denver International Airport (DEN),The amount of flights I've made that I shouldn't have is why my life is otherwise in karmic disarray – at Denver International Airport (DEN),[],[],[],0,0,3,[],[],https://twitter.com/Margorilla17/status/782002769465004032,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}]",,,,
780932765420179456,780932765420179456,1475023854000,2016-09-27,20:50:54,EDT,470577454,margorilla17,i dont have a spleen,,@RoryCGrant https://twitter.com/alyssalimp/status/780920190846504960 …,['rorycgrant'],['https://twitter.com/alyssalimp/status/780920190846504960'],[],0,0,2,[],[],https://twitter.com/Margorilla17/status/780932765420179456,False,https://twitter.com/alyssalimp/status/780920190846504960,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '117875292', 'username': 'RoryCGrant'}]",,,,
780579828856565761,780579828856565761,1474939708000,2016-09-26,21:28:28,EDT,470577454,margorilla17,i dont have a spleen,,@HillaryClinton 100% channeling this right now #debatenight #imwithher #notevenfazed https://twitter.com/HillaryClinton/status/780570465681235968 …,['hillaryclinton'],['https://twitter.com/HillaryClinton/status/780570465681235968'],[],0,1,0,"['#debatenight', '#imwithher', '#notevenfazed']",[],https://twitter.com/Margorilla17/status/780579828856565761,False,https://twitter.com/HillaryClinton/status/780570465681235968,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '1339835893', 'username': 'HillaryClinton'}]",,,,
768522389160206337,768522389160206337,1472064990000,2016-08-24,14:56:30,EDT,470577454,margorilla17,i dont have a spleen,,I love @SouthwestAir already but the realization that I can watch the #RHONY finale live on my flight tonight fills me with glee #turtletime,['southwestair'],[],[],2,0,5,"['#rhony', '#turtletime']",[],https://twitter.com/Margorilla17/status/768522389160206337,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '7212562', 'username': 'SouthwestAir'}]",,,,
763967894963167232,763967894963167232,1470979114000,2016-08-12,01:18:34,EDT,470577454,margorilla17,i dont have a spleen,,This is how I feel about the #Olympics  https://twitter.com/davidstassen/status/763961219141152769 …,[],['https://twitter.com/davidstassen/status/763961219141152769'],[],0,0,0,['#olympics'],[],https://twitter.com/Margorilla17/status/763967894963167232,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}]",,,,
763497258809634816,763497258809634816,1470866906000,2016-08-10,18:08:26,EDT,470577454,margorilla17,i dont have a spleen,,new mantra @Izzy__Lee https://twitter.com/hannahbsampson/status/763213627184783360 …,['izzy__lee'],['https://twitter.com/hannahbsampson/status/763213627184783360'],[],0,0,2,[],[],https://twitter.com/Margorilla17/status/763497258809634816,False,https://twitter.com/hannahbsampson/status/763213627184783360,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '408232375', 'username': 'Izzy__Lee'}]",,,,
757444768649453568,757444768649453568,1469423880000,2016-07-25,01:18:00,EDT,470577454,margorilla17,i dont have a spleen,,Oh no...this is actually the #Trump #Coulter current argument structure @michaelaWat @sethmeyers #help #RNCinCLE  http://www.hulu.com/watch/53464?utm_source=twitter …,"['michaelawat', 'sethmeyers']",['http://www.hulu.com/watch/53464?utm_source=twitter'],[],0,0,1,"['#trump', '#coulter', '#help', '#rncincle']",[],https://twitter.com/Margorilla17/status/757444768649453568,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '79699927', 'username': 'michaelaWat'}, {'user_id': '44039298', 'username': 'sethmeyers'}]",,,,
752881276353286145,752662540878884865,1468335858000,2016-07-12,11:04:18,EDT,470577454,margorilla17,i dont have a spleen,,"Wells but NEVER James Taylor. Also, Nick Viall?",['fleissmeister'],[],[],0,0,0,[],[],https://twitter.com/Margorilla17/status/752881276353286145,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '279248105', 'username': 'fleissmeister'}]",,,,
750415485439578112,748955510376837120,1467747968000,2016-07-05,15:46:08,EDT,470577454,margorilla17,i dont have a spleen,,my creative services avail for only #southerncharm related work. #iwantabusinesstosucceed,"['schmarooster', 'caseyrosewilson', 'daniellestuff']",[],[],0,0,1,"['#southerncharm', '#iwantabusinesstosucceed']",[],https://twitter.com/Margorilla17/status/750415485439578112,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '23598919', 'username': 'schmarooster'}, {'user_id': '80977873', 'username': 'caseyrosewilson'}, {'user_id': '315908667', 'username': 'Daniellestuff'}]",,,,
748955510376837120,748955510376837120,1467399883000,2016-07-01,15:04:43,EDT,470577454,margorilla17,i dont have a spleen,,#BitchSesh is a delight. BUT I'm distressed w/ no #SouthernCharm reactions this week. #🐥🐝1️⃣2️⃣3️⃣ Pls help @caseyrosewilson @Daniellestuff,"['caseyrosewilson', 'daniellestuff']",[],[],1,0,4,"['#bitchsesh', '#southerncharm']",[],https://twitter.com/Margorilla17/status/748955510376837120,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '80977873', 'username': 'caseyrosewilson'}, {'user_id': '315908667', 'username': 'Daniellestuff'}]",,,,
743478106950885376,743240203070935041,1466093968000,2016-06-16,12:19:28,EDT,470577454,margorilla17,i dont have a spleen,,Hey Chopin! Would love to connect. Can we DM?,"['jasonkapler', 'chopinrabin']",[],[],0,0,0,[],[],https://twitter.com/Margorilla17/status/743478106950885376,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '10634042', 'username': 'JasonKapler'}, {'user_id': '16926853', 'username': 'chopinrabin'}]",,,,
737829399311966212,737826044455985152,1464747211000,2016-05-31,22:13:31,EDT,470577454,margorilla17,i dont have a spleen,,I can't accept this,['emschec'],[],[],1,0,0,[],[],https://twitter.com/Margorilla17/status/737829399311966212,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '408088950', 'username': 'emschec'}]",,,,
730462317402447872,730462317402447872,1462990762000,2016-05-11,14:19:22,EDT,470577454,margorilla17,i dont have a spleen,,Rude to get an email from @Aetna that #mentalhealthmatters when they have shit 60% coverage for IN NETWORK psych appointments...,['aetna'],[],[],2,0,1,['#mentalhealthmatters'],[],https://twitter.com/Margorilla17/status/730462317402447872,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '16188518', 'username': 'Aetna'}]",,,,
726163341471698944,726163341471698944,1461965806000,2016-04-29,17:36:46,EDT,470577454,margorilla17,i dont have a spleen,,My inspiration @itisthefaye wrote an articulate and motivating commentary on entrenched sexism:  https://www.linkedin.com/pulse/how-one-silicon-valley-engineer-benefitted-from-tacit-faye-keegan … #changethelandscape,['itisthefaye'],['https://www.linkedin.com/pulse/how-one-silicon-valley-engineer-benefitted-from-tacit-faye-keegan'],[],0,0,4,['#changethelandscape'],[],https://twitter.com/Margorilla17/status/726163341471698944,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '426988888', 'username': 'itisthefaye'}]",,,,
725004437761073152,724982101699862529,1461689502000,2016-04-26,12:51:42,EDT,470577454,margorilla17,i dont have a spleen,,"@VernacularType Good stuff, @natefrickCO","['vernaculartype', 'natefrickco']",[],[],0,0,0,[],[],https://twitter.com/Margorilla17/status/725004437761073152,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '1240175881', 'username': 'VernacularType'}, {'user_id': '18955032', 'username': 'natefrickCO'}]",,,,
718598393275125760,718598393275125760,1460162182000,2016-04-08,20:36:22,EDT,470577454,margorilla17,i dont have a spleen,,THE ANIMANIACS ARE ON NETFLIX WHAT GOODBYE EVERYONE  #iamdot pic.twitter.com/4mOeSglIfR,[],[],[],0,0,0,['#iamdot'],[],https://twitter.com/Margorilla17/status/718598393275125760,False,,1,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}]",,,,
716838648071622656,716685411213381632,1459742626000,2016-04-04,00:03:46,EDT,470577454,margorilla17,i dont have a spleen,,@shutupmikeginn @willyhugestud take notes,"['shutupmikeginn', 'willyhugestud']",[],[],0,0,0,[],[],https://twitter.com/Margorilla17/status/716838648071622656,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '246394886', 'username': 'shutupmikeginn'}, {'user_id': '389332660', 'username': 'willyhugestud'}]",,,,
705193575454093312,705193575454093312,1456966224000,2016-03-02,19:50:24,EDT,470577454,margorilla17,i dont have a spleen,,I can't hate on a year with new @Beyonce @Rihanna & @Adele. But what I REALLY need is a new @teganandsara album. Give me #LP8. #help,"['beyonce', 'rihanna', 'adele', 'teganandsara']",[],[],0,0,1,"['#lp8', '#help']",[],https://twitter.com/Margorilla17/status/705193575454093312,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '31239408', 'username': 'Beyonce'}, {'user_id': '79293791', 'username': 'rihanna'}, {'user_id': '184910040', 'username': 'Adele'}, {'user_id': '21362105', 'username': 'teganandsara'}]",,,,
697946665882251264,697813217163284482,1455238427000,2016-02-11,19:53:47,EDT,470577454,margorilla17,i dont have a spleen,,@wsl @Volcom @kellyslater @IndyJessiman going into the weekend like.....,"['wsl', 'volcom', 'kellyslater', 'indyjessiman']",[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/697946665882251264,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '22449367', 'username': 'wsl'}, {'user_id': '27038653', 'username': 'Volcom'}, {'user_id': '29312953', 'username': 'kellyslater'}, {'user_id': '399150995', 'username': 'IndyJessiman'}]",,,,
694265923776049152,694265923776049152,1454360869000,2016-02-01,16:07:49,EDT,470577454,margorilla17,i dont have a spleen,,#queen https://twitter.com/Christian_Zamo/status/694225326684024832 …,[],['https://twitter.com/Christian_Zamo/status/694225326684024832'],[],0,0,0,['#queen'],[],https://twitter.com/Margorilla17/status/694265923776049152,False,https://twitter.com/Christian_Zamo/status/694225326684024832,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}]",,,,
693498821137989632,693498821137989632,1454177978000,2016-01-30,13:19:38,EDT,470577454,margorilla17,i dont have a spleen,,@Izzy__Lee pls advise https://twitter.com/farahbrook/status/692886870691155969 …,['izzy__lee'],['https://twitter.com/farahbrook/status/692886870691155969'],[],0,0,0,[],[],https://twitter.com/Margorilla17/status/693498821137989632,False,https://twitter.com/farahbrook/status/692886870691155969,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '408232375', 'username': 'Izzy__Lee'}]",,,,
675377685170753536,674856323020754944,1449857562000,2015-12-11,13:12:42,EDT,470577454,margorilla17,i dont have a spleen,,.@natefrickCO @Margorilla17 thought of two-- Willy Wonka and the Chocolate Factory and The Karate Kid. THE FEAR IS REAL!,"['natefrickco', 'margorilla17']",[],[],0,0,0,[],[],https://twitter.com/Margorilla17/status/675377685170753536,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '18955032', 'username': 'natefrickCO'}]",,,,
674856323020754944,674856323020754944,1449733260000,2015-12-10,02:41:00,EDT,470577454,margorilla17,i dont have a spleen,,What if they remake The Princess Bride? I don't think I could deal with that. The hashtag for this train of thought is #inconceivable #sorry,[],[],[],3,0,4,"['#inconceivable', '#sorry']",[],https://twitter.com/Margorilla17/status/674856323020754944,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}]",,,,
669203708920463360,669203708920463360,1448385572000,2015-11-24,12:19:32,EDT,470577454,margorilla17,i dont have a spleen,,"incoming #gchat from @Izzy__Lee: what the fuck is green matcha tea

is it gonna make me skinny and happy

and if so, where do i get it",['izzy__lee'],[],[],0,0,2,['#gchat'],[],https://twitter.com/Margorilla17/status/669203708920463360,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '408232375', 'username': 'Izzy__Lee'}]",,,,
659431084585709568,600007946517381121,1446055596000,2015-10-28,14:06:36,EDT,470577454,margorilla17,i dont have a spleen,,@anabowens @dmf Figure out who the eff my friend is #entrepreneurship,"['anabowens', 'dmf']",[],[],0,0,1,['#entrepreneurship'],[],https://twitter.com/Margorilla17/status/659431084585709568,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '87866125', 'username': 'anabowens'}, {'user_id': '241638853', 'username': 'dmf'}]",,,,
659430978004234240,600007946517381121,1446055571000,2015-10-28,14:06:11,EDT,470577454,margorilla17,i dont have a spleen,,@anabowens thanks maybe can be an offshoot for the @DMF app,"['anabowens', 'dmf']",[],[],1,0,0,[],[],https://twitter.com/Margorilla17/status/659430978004234240,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '87866125', 'username': 'anabowens'}, {'user_id': '241638853', 'username': 'dmf'}]",,,,
659177361498226688,659177361498226688,1445995104000,2015-10-27,21:18:24,EDT,470577454,margorilla17,i dont have a spleen,,I want a guarantee this nugget will come to @Wayin everyday added to our @TriNet benefits @KelCull #Gus pic.twitter.com/fgQOvi2B9q,"['wayin', 'trinet', 'kelcull']",[],['https://pbs.twimg.com/media/CSXeUBoUAAENYtw.jpg'],0,2,10,['#gus'],[],https://twitter.com/Margorilla17/status/659177361498226688,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '491638416', 'username': 'Wayin'}, {'user_id': '16584947', 'username': 'TriNet'}, {'user_id': '43656793', 'username': 'KelCull'}]",,,,
657609280095318016,657285433923997696,1445621244000,2015-10-23,13:27:24,EDT,470577454,margorilla17,i dont have a spleen,,@milanklusacek @jordanv @Carey_Clark14 cc: HR check out us reducing in-office injuries #safetyfirst,"['milanklusacek', 'jordanv', 'carey_clark14']",[],[],1,0,2,['#safetyfirst'],[],https://twitter.com/Margorilla17/status/657609280095318016,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '16125408', 'username': 'milanklusacek'}, {'user_id': '12919072', 'username': 'jordanv'}, {'user_id': '320283375', 'username': 'Carey_Clark14'}]",,,,
652181383511564288,652181383511564288,1444327133000,2015-10-08,13:58:53,EDT,470577454,margorilla17,i dont have a spleen,,"Child: Well then, let me offer this new information: I want it.  http://www.slate.com/articles/life/low_concept/2015/10/every_conversation_between_a_parent_and_a_child_in_four_conversations.html?wpsrc=sh_all_dt_tw_top … via @slate",['slate'],['http://www.slate.com/articles/life/low_concept/2015/10/every_conversation_between_a_parent_and_a_child_in_four_conversations.html?wpsrc=sh_all_dt_tw_top'],[],0,1,0,[],[],https://twitter.com/Margorilla17/status/652181383511564288,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '15164565', 'username': 'Slate'}]",,,,
